row_number,record_key,reason,payment_id,booking_id,payment_time,payment_method,payment_status,amount,currency,refund_amount,created_at,updated_at
27,PAY-51C97070-D408-5977-94F8-3C0D4CED9293,Payment references a booking that failed booking DQ or is missing,PAY-51c97070-d408-5977-94f8-3c0d4ced9293,BKG-51c97070-d408-5977-94f8-3c0d4ced9293,2026-02-08 03:30:00,PAYPAL,PAID,114.52,USD,0,2026-02-08 01:46:00,2026-02-10 08:46:00
1299,PAY-3EA245E3-1120-5610-AF7C-D79F826C291F,Payment references a booking that failed booking DQ or is missing,PAY-3ea245e3-1120-5610-af7c-d79f826c291f,BKG-3ea245e3-1120-5610-af7c-d79f826c291f,2026-03-28 21:46:00,CREDIT_CARD,PAID,94.73,USD,0,2026-03-28 20:38:00,2026-03-29 04:38:00
1700,PAY-0FF90B30-6775-5FBD-9BAC-07A2B6E49B89,Payment references a booking that failed booking DQ or is missing,PAY-0ff90b30-6775-5fbd-9bac-07a2b6e49b89,BKG-0ff90b30-6775-5fbd-9bac-07a2b6e49b89,2026-01-06 13:54:00,PAYPAL,REFUNDED,76.92,usd,76.92,2026-01-06 13:19:00,2026-01-09 02:19:00
2166,PAY-F80F42C9-DA41-5F3E-A1B7-4E9C3B42FDD7,Payment references a booking that failed booking DQ or is missing,PAY-f80f42c9-da41-5f3e-a1b7-4e9c3b42fdd7,BKG-f80f42c9-da41-5f3e-a1b7-4e9c3b42fdd7,2026-01-14 08:08:00,CREDIT_CARD,PAID,117.2,USD,0,2026-01-14 07:43:00,2026-01-14 10:43:00
2294,PAY-40895882-90A5-5928-B899-CC87D9C59D2A,Payment references a booking that failed booking DQ or is missing,PAY-40895882-90a5-5928-b899-cc87d9c59d2a,BKG-40895882-90a5-5928-b899-cc87d9c59d2a,2026-03-01 16:09:00,DEBIT_CARD,PAID,103.38,USD,0,2026-03-01 16:07:00,2026-03-04 04:07:00
2414,PAY-A40C3EE7-A2A2-5C92-AEB4-697D25DD8C38,Payment references a booking that failed booking DQ or is missing,PAY-a40c3ee7-a2a2-5c92-aeb4-697d25dd8c38,BKG-a40c3ee7-a2a2-5c92-aeb4-697d25dd8c38,2026-02-06 01:56:00,DEBIT_CARD,PAID,135.11,USD,0,2026-02-06 00:28:00,2026-02-06 12:28:00
2745,PAY-F54B8C23-C0BB-53FD-A940-49CFC069D4B8,Payment references a booking that failed booking DQ or is missing,PAY-f54b8c23-c0bb-53fd-a940-49cfc069d4b8,BKG-f54b8c23-c0bb-53fd-a940-49cfc069d4b8,2026-01-25 00:19:00,DEBIT_CARD,PAID,314.28,USD,0,2026-01-24 23:55:00,2026-01-27 13:55:00
3071,PAY-82DC3A25-5C83-59C8-8590-1D9161DA2A1B,Payment references a booking that failed booking DQ or is missing,PAY-82dc3a25-5c83-59c8-8590-1d9161da2a1b,BKG-82dc3a25-5c83-59c8-8590-1d9161da2a1b,2026-02-01 02:43:00,CREDIT_CARD,PAID,288.24,USD,0,2026-02-01 00:52:00,2026-02-02 20:52:00
3223,PAY-D1B1A4F2-080E-5C3A-9149-4F8CA6677D3D,Payment references a booking that failed booking DQ or is missing,PAY-d1b1a4f2-080e-5c3a-9149-4f8ca6677d3d,BKG-d1b1a4f2-080e-5c3a-9149-4f8ca6677d3d,2026-02-05 11:28:00,PAYPAL,PAID,155.82,USD,0,2026-02-05 09:30:00,2026-02-05 15:30:00
3909,PAY-1A7772C6-6F25-5F86-990C-78D0ABAF708F,Payment references a booking that failed booking DQ or is missing,PAY-1a7772c6-6f25-5f86-990c-78d0abaf708f,BKG-1a7772c6-6f25-5f86-990c-78d0abaf708f,2026-03-05 03:06:00,DEBIT_CARD,PAID,166.1,USD,0,2026-03-05 00:39:00,2026-03-07 04:39:00
4559,PAY-6C62B8D6-B81E-5EAD-9CC1-8EF44CFFD603,Payment references a booking that failed booking DQ or is missing,PAY-6c62b8d6-b81e-5ead-9cc1-8ef44cffd603,BKG-6c62b8d6-b81e-5ead-9cc1-8ef44cffd603,2026-04-20 23:42:00,CREDIT_CARD,PAID,193.46,USD,0,2026-04-20 22:37:00,2026-04-23 09:37:00
4801,PAY-67D06276-C01B-55BA-B4B4-CA7C88BD3974,Payment references a booking that failed booking DQ or is missing,PAY-67d06276-c01b-55ba-b4b4-ca7c88bd3974,BKG-67d06276-c01b-55ba-b4b4-ca7c88bd3974,2026-02-06 18:53:00,CREDIT_CARD,PAID,261.5,USD,0,2026-02-06 17:34:00,2026-02-08 20:34:00
4917,PAY-1AC22B5B-4395-5CFB-A838-E737D92C1376,Payment references a booking that failed booking DQ or is missing,PAY-1ac22b5b-4395-5cfb-a838-e737d92c1376,BKG-1ac22b5b-4395-5cfb-a838-e737d92c1376,2026-01-05 00:05:00,PAYPAL,REFUNDED,244.01,USD,244.01,2026-01-04 23:19:00,2026-01-07 06:19:00
5293,PAY-9DA6E60E-3B66-5A8B-B6D4-DD830DD7C8FC,Payment references a booking that failed booking DQ or is missing,PAY-9da6e60e-3b66-5a8b-b6d4-dd830dd7c8fc,BKG-9da6e60e-3b66-5a8b-b6d4-dd830dd7c8fc,2026-03-15 23:02:00,CREDIT_CARD,PAID,204.1,USD,0,2026-03-15 20:53:00,2026-03-18 17:53:00
5315,PAY-2690A41B-C54E-56DD-892F-13DE2E6F61EC,Payment references a booking that failed booking DQ or is missing,PAY-2690a41b-c54e-56dd-892f-13de2e6f61ec,BKG-2690a41b-c54e-56dd-892f-13de2e6f61ec,2026-01-21 04:54:00, CREDIT_CARD ,PAID,240.1,USD,0,2026-01-21 04:16:00,2026-01-22 20:16:00
5350,PAY-233217CA-FC11-51C7-B7F0-3E265A388264,Payment references a booking that failed booking DQ or is missing,PAY-233217ca-fc11-51c7-b7f0-3e265a388264,BKG-233217ca-fc11-51c7-b7f0-3e265a388264,2026-03-14 11:54:00,PAYPAL,REFUNDED,242.05,USD,242.05,2026-03-14 11:27:00,2026-03-16 20:27:00
5816,PAY-5444BF23-A4A4-5ECB-812C-D6150B057210,Payment references a booking that failed booking DQ or is missing,PAY-5444bf23-a4a4-5ecb-812c-d6150b057210,BKG-5444bf23-a4a4-5ecb-812c-d6150b057210,2026-03-15 12:19:00,CREDIT_CARD,PAID,227.79,USD,0,2026-03-15 12:17:00,2026-03-16 04:17:00
5924,PAY-5F8E99D8-7B90-56FB-AD47-AE4C75570AA4,Payment references a booking that failed booking DQ or is missing,PAY-5f8e99d8-7b90-56fb-ad47-ae4c75570aa4,BKG-5f8e99d8-7b90-56fb-ad47-ae4c75570aa4,2026-02-26 07:56:00,PAYPAL,PAID,258.54,USD,0,2026-02-26 05:40:00,2026-02-27 00:40:00
6077,PAY-1B038821-27E2-5DEA-829F-52D49C6415A9,Payment references a booking that failed booking DQ or is missing,PAY-1b038821-27e2-5dea-829f-52d49c6415a9,BKG-1b038821-27e2-5dea-829f-52d49c6415a9,2026-01-19 11:28:00,DEBIT_CARD,PAID,221.19,USD,0,2026-01-19 10:06:00,2026-01-20 20:06:00
7608,PAY-5FE3F6C8-5282-5C40-99D3-CE2F7F7E39EF,Payment references a booking that failed booking DQ or is missing,PAY-5fe3f6c8-5282-5c40-99d3-ce2f7f7e39ef,BKG-5fe3f6c8-5282-5c40-99d3-ce2f7f7e39ef,2026-01-25 13:41:00,DEBIT_CARD,PAID,282.46,USD,0,2026-01-25 12:13:00,2026-01-27 23:13:00
8089,PAY-B8F4D3E5-53D3-5E2B-BEE0-F1B8ED02B6D6,Payment references a booking that failed booking DQ or is missing,PAY-b8f4d3e5-53d3-5e2b-bee0-f1b8ed02b6d6,BKG-b8f4d3e5-53d3-5e2b-bee0-f1b8ed02b6d6,2026-02-27 19:57:00,BANK_TRANSFER,PAID,231.94, USD ,0,2026-02-27 19:19:00,2026-03-01 10:19:00
8754,PAY-CD4AAD4E-FA8B-5C77-96EF-0C5D1AD59251,Payment references a booking that failed booking DQ or is missing,PAY-cd4aad4e-fa8b-5c77-96ef-0c5d1ad59251,BKG-cd4aad4e-fa8b-5c77-96ef-0c5d1ad59251,2026-01-27 06:14:00,CREDIT_CARD,PAID,284.26,USD,0,2026-01-27 04:32:00,2026-01-29 16:32:00
9788,PAY-CBBF3BDB-C894-521E-8339-A590C6A72C93,Payment references a booking that failed booking DQ or is missing,PAY-cbbf3bdb-c894-521e-8339-a590c6a72c93,BKG-cbbf3bdb-c894-521e-8339-a590c6a72c93,2026-03-16 21:51:00,CREDIT_CARD,PAID,241.15,USD,0,2026-03-16 21:48:00,2026-03-19 09:48:00
11835,PAY-DCE2E7CE-42B9-58C9-AF3F-A8B6FC128ED6,Payment references a booking that failed booking DQ or is missing,PAY-dce2e7ce-42b9-58c9-af3f-a8b6fc128ed6,BKG-dce2e7ce-42b9-58c9-af3f-a8b6fc128ed6,2026-03-17 07:19:00,CREDIT_CARD,PAID,103.06,USD,0,2026-03-17 05:28:00,2026-03-19 07:28:00
12146,PAY-1E0A1446-FD9E-50CC-A854-D0E24CC724FF,Payment references a booking that failed booking DQ or is missing,PAY-1e0a1446-fd9e-50cc-a854-d0e24cc724ff,BKG-1e0a1446-fd9e-50cc-a854-d0e24cc724ff,2026-03-18 21:04:00,CREDIT_CARD,PAID,199.02,USD,0,2026-03-18 18:04:00,2026-03-19 15:04:00
12529,PAY-4797AC1C-C4DD-51D7-9CB2-B10D9967A7B9,Payment references a booking that failed booking DQ or is missing,PAY-4797ac1c-c4dd-51d7-9cb2-b10d9967a7b9,BKG-4797ac1c-c4dd-51d7-9cb2-b10d9967a7b9,2026-02-09 02:04:00,CREDIT_CARD,PAID,161.06,USD,0,2026-02-09 01:14:00,2026-02-09 10:14:00
12539,PAY-311F0DA1-85E8-5D28-A28A-D357A97FDA18,Payment references a booking that failed booking DQ or is missing,PAY-311f0da1-85e8-5d28-a28a-d357a97fda18,BKG-311f0da1-85e8-5d28-a28a-d357a97fda18,2026-02-11 21:14:00,CREDIT_CARD,PAID,112.63,USD,0,2026-02-11 19:05:00,2026-02-13 07:05:00
13205,PAY-7CC39DBD-855F-54DD-8288-95EF68818873,Payment references a booking that failed booking DQ or is missing,PAY-7cc39dbd-855f-54dd-8288-95ef68818873,BKG-7cc39dbd-855f-54dd-8288-95ef68818873,2026-03-02 08:35:00,CREDIT_CARD,PAID,189.76,USD,0,2026-03-02 08:03:00,2026-03-05 06:03:00
13981,PAY-D4F00421-21BB-588A-A9A1-95C4DA365D87,Payment references a booking that failed booking DQ or is missing,PAY-d4f00421-21bb-588a-a9a1-95c4da365d87,BKG-d4f00421-21bb-588a-a9a1-95c4da365d87,2026-03-08 02:56:00,CREDIT_CARD,paid,142.57,USD,0,2026-03-08 02:15:00,2026-03-10 20:15:00
14194,PAY-D5F1F394-DF64-5D74-AE7F-CACC3D915794,Payment references a booking that failed booking DQ or is missing,PAY-d5f1f394-df64-5d74-ae7f-cacc3d915794,BKG-d5f1f394-df64-5d74-ae7f-cacc3d915794,2026-02-15 04:32:00,CREDIT_CARD,PAID,119.16,USD,0,2026-02-15 04:12:00,2026-02-16 20:12:00
14324,PAY-F3E32B4B-EB3B-51DD-A803-AB91AE8E2ED8,Payment references a booking that failed booking DQ or is missing,PAY-f3e32b4b-eb3b-51dd-a803-ab91ae8e2ed8,BKG-f3e32b4b-eb3b-51dd-a803-ab91ae8e2ed8,2026-01-19 00:10:00,debit_card,PAID,91.11,USD,0,2026-01-18 22:10:00,2026-01-21 11:10:00
14670,PAY-269CDB57-E76A-501D-9BB2-0B67F846D2E1,Payment references a booking that failed booking DQ or is missing,PAY-269cdb57-e76a-501d-9bb2-0b67f846d2e1,BKG-269cdb57-e76a-501d-9bb2-0b67f846d2e1,2026-03-27 20:44:00,DEBIT_CARD,DECLINED,0,USD,0,2026-03-27 18:42:00,2026-03-29 15:42:00
15663,PAY-330B5481-04E5-54A3-A1AF-2047B0E0971A,Payment references a booking that failed booking DQ or is missing,PAY-330b5481-04e5-54a3-a1af-2047b0e0971a,BKG-330b5481-04e5-54a3-a1af-2047b0e0971a,2026-02-27 20:19:00,CREDIT_CARD,PAID,115.4,USD,0,2026-02-27 18:55:00,2026-03-01 02:55:00
16517,PAY-F815E5DB-A99A-5B5B-8EC1-A625EBBD1694,Payment references a booking that failed booking DQ or is missing,PAY-f815e5db-a99a-5b5b-8ec1-a625ebbd1694,BKG-f815e5db-a99a-5b5b-8ec1-a625ebbd1694,2026-03-04 05:25:00,CREDIT_CARD,FAILED,0,USD,0,2026-03-04 03:58:00,2026-03-05 06:58:00
17737,PAY-192A52A2-2C8B-563A-93B5-38E29641560B,Payment references a booking that failed booking DQ or is missing,PAY-192a52a2-2c8b-563a-93b5-38e29641560b,BKG-192a52a2-2c8b-563a-93b5-38e29641560b,2026-04-15 19:57:00,CREDIT_CARD,PAID,156.71,USD,0,2026-04-15 17:52:00,2026-04-15 20:52:00
17983,PAY-42EEF2FF-66C1-508B-92BF-06B4433293D1,Payment references a booking that failed booking DQ or is missing,PAY-42eef2ff-66c1-508b-92bf-06b4433293d1,BKG-42eef2ff-66c1-508b-92bf-06b4433293d1,2026-03-09 07:59:00,DEBIT_CARD,PAID,122.79,USD,0,2026-03-09 07:30:00,2026-03-10 19:30:00
18229,PAY-1CB28210-4611-50E9-8C85-2A902E454460,Payment references a booking that failed booking DQ or is missing,PAY-1cb28210-4611-50e9-8c85-2a902e454460,BKG-1cb28210-4611-50e9-8c85-2a902e454460,2026-04-03 19:15:00,CREDIT_CARD,PAID,108.28,USD,0,2026-04-03 17:41:00,2026-04-03 20:41:00
18409,PAY-67192613-0208-558D-9E71-3997C30A42D8,Payment references a booking that failed booking DQ or is missing,PAY-67192613-0208-558d-9e71-3997c30a42d8,BKG-67192613-0208-558d-9e71-3997c30a42d8,2026-01-30 17:10:00,DEBIT_CARD,PAID,140.65,USD,0,2026-01-30 16:13:00,2026-02-02 05:13:00
18632,PAY-1591ADA1-18FD-5748-BB7F-FE0B589152AB,Payment references a booking that failed booking DQ or is missing,PAY-1591ada1-18fd-5748-bb7f-fe0b589152ab,BKG-1591ada1-18fd-5748-bb7f-fe0b589152ab,2026-02-27 03:40:00,CREDIT_CARD,PAID,105.96,USD,0,2026-02-27 02:04:00,2026-03-01 23:04:00
19008,PAY-CB9246CB-879B-51BA-BDF5-E4AE2718FFE8,Payment references a booking that failed booking DQ or is missing,PAY-cb9246cb-879b-51ba-bdf5-e4ae2718ffe8,BKG-cb9246cb-879b-51ba-bdf5-e4ae2718ffe8,2026-03-09 19:46:00,CREDIT_CARD,REFUNDED,95.96,USD,95.96,2026-03-09 17:04:00,2026-03-11 00:04:00
19181,PAY-F05D2815-B058-515E-AEC0-522898950268,Payment references a booking that failed booking DQ or is missing,PAY-f05d2815-b058-515e-aec0-522898950268,BKG-f05d2815-b058-515e-aec0-522898950268,2026-02-24 12:19:00,DEBIT_CARD,PAID,104.62,USD,0,2026-02-24 09:42:00,2026-02-27 07:42:00
19644,PAY-31F5AF05-41C2-537C-8A64-005ED9B8E544,Payment references a booking that failed booking DQ or is missing,PAY-31f5af05-41c2-537c-8a64-005ed9b8e544,BKG-31f5af05-41c2-537c-8a64-005ed9b8e544,2026-01-14 07:40:00,CREDIT_CARD,PAID,97.85,USD,0,2026-01-14 07:28:00,2026-01-15 22:28:00
19719,PAY-D29CBDD6-047F-5644-88CA-9638F3801915,Payment references a booking that failed booking DQ or is missing,PAY-d29cbdd6-047f-5644-88ca-9638f3801915,BKG-d29cbdd6-047f-5644-88ca-9638f3801915,2026-02-24 07:23:00,DEBIT_CARD,PAID,138.58,USD,0,2026-02-24 07:09:00,2026-02-26 05:09:00
20423,PAY-3E9E9532-832A-5CBC-BDF0-8E303C9AB83B,Payment references a booking that failed booking DQ or is missing,PAY-3e9e9532-832a-5cbc-bdf0-8e303c9ab83b,BKG-3e9e9532-832a-5cbc-bdf0-8e303c9ab83b,2026-04-02 09:34:00,CREDIT_CARD,SUCCESS,146.42,USD,0,2026-04-02 08:38:00,2026-04-03 15:38:00
20610,PAY-0721BB9B-A372-5BF4-A0BF-B161EDDD75E7,Payment references a booking that failed booking DQ or is missing,PAY-0721bb9b-a372-5bf4-a0bf-b161eddd75e7,BKG-0721bb9b-a372-5bf4-a0bf-b161eddd75e7,2026-03-21 23:11:00,DEBIT_CARD, paid ,128.79,USD,0,2026-03-21 22:01:00,2026-03-22 03:01:00
20611,PAY-0721BB9B-A372-5BF4-A0BF-B161EDDD75E7,Payment references a booking that failed booking DQ or is missing,PAY-0721bb9b-a372-5bf4-a0bf-b161eddd75e7,BKG-0721bb9b-a372-5bf4-a0bf-b161eddd75e7,2026-03-21 23:11:00,DEBIT_CARD, Paid ,129.79,USD,0,2026-03-21 22:01:00,2026-03-22 14:01:00
20757,PAY-EF246788-80A5-53ED-9530-5883DF18658D,Payment references a booking that failed booking DQ or is missing,PAY-ef246788-80a5-53ed-9530-5883df18658d,BKG-ef246788-80a5-53ed-9530-5883df18658d,2026-02-12 17:55:00,CREDIT_CARD,FAILED,0,USD,0,2026-02-12 15:01:00,2026-02-13 10:01:00
21651,PAY-576A1664-01FD-533B-8720-9E1048932D06,Payment references a booking that failed booking DQ or is missing,PAY-576a1664-01fd-533b-8720-9e1048932d06,BKG-576a1664-01fd-533b-8720-9e1048932d06,2026-03-13 08:21:00,CREDIT_CARD,PAID,151.34,USD,0,2026-03-13 06:15:00,2026-03-13 07:15:00
21709,PAY-74124F7D-3205-50EC-B293-2CDEFE6C4356,Payment references a booking that failed booking DQ or is missing,PAY-74124f7d-3205-50ec-b293-2cdefe6c4356,BKG-74124f7d-3205-50ec-b293-2cdefe6c4356,2026-03-01 02:54:00,CREDIT_CARD,PAID,127.26,USD,0,2026-03-01 02:01:00,2026-03-01 20:01:00
21802,PAY-46CB246A-59CB-54A5-AE0C-90B9F06250C9,Payment references a booking that failed booking DQ or is missing,PAY-46cb246a-59cb-54a5-ae0c-90b9f06250c9,BKG-46cb246a-59cb-54a5-ae0c-90b9f06250c9,2026-02-10 02:01:00,PAYPAL,PAID,84.85,USD,0,2026-02-10 01:45:00,2026-02-10 20:45:00
22531,PAY-2A3C8058-1E0F-51DE-99FA-7F81C0A42E1B,Payment references a booking that failed booking DQ or is missing,PAY-2a3c8058-1e0f-51de-99fa-7f81c0a42e1b,BKG-2a3c8058-1e0f-51de-99fa-7f81c0a42e1b,2026-01-09 12:20:00,PAYPAL,PAID,106.89,USD,0,2026-01-09 11:44:00,2026-01-10 11:44:00
24136,PAY-C49E8E17-A91F-5554-92C8-23D1C48107A2,Payment references a booking that failed booking DQ or is missing,PAY-c49e8e17-a91f-5554-92c8-23d1c48107a2,BKG-c49e8e17-a91f-5554-92c8-23d1c48107a2,2026-02-01 16:34:00,CREDIT_CARD,PAID,84.23,USD,0,2026-02-01 14:01:00,2026-02-01 17:01:00
24137,PAY-C49E8E17-A91F-5554-92C8-23D1C48107A2,Payment references a booking that failed booking DQ or is missing,PAY-c49e8e17-a91f-5554-92c8-23d1c48107a2,BKG-c49e8e17-a91f-5554-92c8-23d1c48107a2,2026-02-01 16:34:00,CREDIT_CARD,paid,86.73,USD,0,2026-02-01 14:01:00,2026-02-02 19:01:00
24471,PAY-8407DDA0-0105-5DF3-87B8-47413B81EDAC,Payment references a booking that failed booking DQ or is missing,PAY-8407dda0-0105-5df3-87b8-47413b81edac,BKG-8407dda0-0105-5df3-87b8-47413b81edac,2026-02-24 20:32:00,CREDIT_CARD,SUCCESS,87.64,USD,0,2026-02-24 19:28:00,2026-02-25 04:28:00
26809,PAY-60018973-CBEE-506C-ACCA-B0643790AF1E,Payment references a booking that failed booking DQ or is missing,PAY-60018973-cbee-506c-acca-b0643790af1e,BKG-60018973-cbee-506c-acca-b0643790af1e,2026-04-12 06:06:00,CREDIT_CARD,REFUNDED,117.12,USD,117.12,2026-04-12 05:12:00,2026-04-13 12:12:00
27802,PAY-79F0F782-CB33-5CF7-9D8E-CD69751D41DD,Payment references a booking that failed booking DQ or is missing,PAY-79f0f782-cb33-5cf7-9d8e-cd69751d41dd,BKG-79f0f782-cb33-5cf7-9d8e-cd69751d41dd,2026-02-18 01:15:00,CREDIT_CARD,PAID,255.17,USD,0,2026-02-18 00:30:00,2026-02-19 09:30:00
28057,PAY-70998D08-E96C-5480-94C3-E37FEAE4D3CB,Payment references a booking that failed booking DQ or is missing,PAY-70998d08-e96c-5480-94c3-e37feae4d3cb,BKG-70998d08-e96c-5480-94c3-e37feae4d3cb,2026-01-28 07:51:00,CREDIT_CARD,PAID,184.64,USD,0,2026-01-28 07:15:00,2026-01-30 17:15:00
28421,PAY-FCC5411D-6112-52A9-AAD4-356E63C9E0BB,Payment references a booking that failed booking DQ or is missing,PAY-fcc5411d-6112-52a9-aad4-356e63c9e0bb,BKG-fcc5411d-6112-52a9-aad4-356e63c9e0bb,2026-02-12 19:23:00,DEBIT_CARD,PAID,288.22,USD,0,2026-02-12 17:02:00,2026-02-14 13:02:00
29261,PAY-20B70618-A83F-5B39-BD54-7F976EB7F63D,Payment references a booking that failed booking DQ or is missing,PAY-20b70618-a83f-5b39-bd54-7f976eb7f63d,BKG-20b70618-a83f-5b39-bd54-7f976eb7f63d,2026-02-23 14:05:00,PAYPAL,PAID,214.61,USD,0,2026-02-23 12:16:00,2026-02-24 10:16:00
29837,PAY-257CD40C-7344-552C-A84E-C93835FE0DE8,Payment references a booking that failed booking DQ or is missing,PAY-257cd40c-7344-552c-a84e-c93835fe0de8,BKG-257cd40c-7344-552c-a84e-c93835fe0de8,2026-03-18 03:28:00,CREDIT_CARD,PAID,269.76,USD,0,2026-03-18 01:29:00,2026-03-20 11:29:00
30168,PAY-6C6ACEC4-718F-59DD-AD63-9A03DEED00F2,Payment references a booking that failed booking DQ or is missing,PAY-6c6acec4-718f-59dd-ad63-9a03deed00f2,BKG-6c6acec4-718f-59dd-ad63-9a03deed00f2,2026-03-06 20:28:00,CREDIT_CARD,PAID,228.09,USD,0,2026-03-06 19:29:00,2026-03-09 17:29:00
31756,PAY-A2A24909-389B-5988-A471-8CE127EEB364,Payment references a booking that failed booking DQ or is missing,PAY-a2a24909-389b-5988-a471-8ce127eeb364,BKG-a2a24909-389b-5988-a471-8ce127eeb364,2026-02-01 15:35:00,CREDIT_CARD,PAID,116.01,USD,0,2026-02-01 14:54:00,2026-02-04 10:54:00
32097,PAY-832D58A5-9152-52C1-B7A6-8932EB7C7AE7,Payment references a booking that failed booking DQ or is missing,PAY-832d58a5-9152-52c1-b7a6-8932eb7c7ae7,BKG-832d58a5-9152-52c1-b7a6-8932eb7c7ae7,2026-03-24 07:43:00,PAYPAL,PAID,100.15,USD,0,2026-03-24 07:32:00,2026-03-25 16:32:00
32260,PAY-2711C2BB-86BD-57B5-914B-BBDE717DA7F2,Payment references a booking that failed booking DQ or is missing,PAY-2711c2bb-86bd-57b5-914b-bbde717da7f2,BKG-2711c2bb-86bd-57b5-914b-bbde717da7f2,2026-03-02 04:38:00,DEBIT_CARD,PAID,109.25,USD,0,2026-03-02 03:06:00,2026-03-04 23:06:00
32491,PAY-D3D4ECCC-35A4-5644-B86C-CB79BDEFF417,Payment references a booking that failed booking DQ or is missing,PAY-d3d4eccc-35a4-5644-b86c-cb79bdeff417,BKG-d3d4eccc-35a4-5644-b86c-cb79bdeff417,2026-01-11 19:09:00,CREDIT_CARD,PAID,130.31,USD,0,2026-01-11 18:00:00,2026-01-12 02:00:00
32947,PAY-DFDF37C7-F9F8-5448-A6F8-A0E23B8D5170,Payment references a booking that failed booking DQ or is missing,PAY-dfdf37c7-f9f8-5448-a6f8-a0e23b8d5170,BKG-dfdf37c7-f9f8-5448-a6f8-a0e23b8d5170,2026-03-18 04:04:00,BANK_TRANSFER,PAID,229.34,USD,0,2026-03-18 02:05:00,2026-03-19 03:05:00
32970,PAY-206ED1B8-FA52-5BA0-866A-F3A75C9EE530,Payment references a booking that failed booking DQ or is missing,PAY-206ed1b8-fa52-5ba0-866a-f3a75c9ee530,BKG-206ed1b8-fa52-5ba0-866a-f3a75c9ee530,2026-03-05 04:54:00,CREDIT_CARD,PAID,211.95,USD,0,2026-03-05 04:43:00,2026-03-06 12:43:00
33825,PAY-A24771C4-353D-5D61-A070-F176DAFB5166,Payment references a booking that failed booking DQ or is missing,PAY-a24771c4-353d-5d61-a070-f176dafb5166,BKG-a24771c4-353d-5d61-a070-f176dafb5166,2026-04-20 10:33:00,DEBIT_CARD,PAID,194.66,USD,0,2026-04-20 09:03:00,2026-04-23 03:03:00
34094,PAY-82C5FD15-B984-56A6-B70B-57205E65A59E,Payment references a booking that failed booking DQ or is missing,PAY-82c5fd15-b984-56a6-b70b-57205e65a59e,BKG-82c5fd15-b984-56a6-b70b-57205e65a59e,2026-02-14 06:24:00,CREDIT_CARD,REFUNDED,230.24,USD,230.24,2026-02-14 05:48:00,2026-02-16 14:48:00
35799,PAY-6B91BDE9-4A5D-593D-9CC8-C81A4EB44DC0,Payment references a booking that failed booking DQ or is missing,PAY-6b91bde9-4a5d-593d-9cc8-c81a4eb44dc0,BKG-6b91bde9-4a5d-593d-9cc8-c81a4eb44dc0,2026-02-13 23:21:00,CREDIT_CARD,PAID,175.9,USD,0,2026-02-13 22:44:00,2026-02-15 20:44:00
36042,PAY-FBB19BD3-9BB2-5060-9279-CB591097D7A0,Payment references a booking that failed booking DQ or is missing,PAY-fbb19bd3-9bb2-5060-9279-cb591097d7a0,BKG-fbb19bd3-9bb2-5060-9279-cb591097d7a0,2026-01-25 00:12:00,CREDIT_CARD,PAID,132.37,USD,0,2026-01-24 22:53:00,2026-01-25 08:53:00
36204,PAY-4A3AC1C8-090C-58C6-8F1C-BC6AEA940C1A,Payment references a booking that failed booking DQ or is missing,PAY-4a3ac1c8-090c-58c6-8f1c-bc6aea940c1a,BKG-4a3ac1c8-090c-58c6-8f1c-bc6aea940c1a,2026-03-08 12:40:00,CREDIT_CARD,PAID,130.35,USD,0,2026-03-08 11:43:00,2026-03-11 01:43:00
36732,PAY-809FD026-3CE4-5DD8-BDCF-1DC05555D41F,Payment references a booking that failed booking DQ or is missing,PAY-809fd026-3ce4-5dd8-bdcf-1dc05555d41f,BKG-809fd026-3ce4-5dd8-bdcf-1dc05555d41f,2026-02-17 13:56:00,CREDIT_CARD,REFUNDED,158.12,USD,158.12,2026-02-17 11:34:00,2026-02-18 11:34:00
36838,PAY-1311082E-80DE-512B-81F6-11539989B402,Payment references a booking that failed booking DQ or is missing,PAY-1311082e-80de-512b-81f6-11539989b402,BKG-1311082e-80de-512b-81f6-11539989b402,2026-01-26 02:10:00,BANK_TRANSFER,REFUNDED,130.76,USD,130.76,2026-01-26 02:06:00,2026-01-28 07:06:00
37000,PAY-498BF6FF-7083-5182-BD63-00FC590C93CE,Payment references a booking that failed booking DQ or is missing,PAY-498bf6ff-7083-5182-bd63-00fc590c93ce,BKG-498bf6ff-7083-5182-bd63-00fc590c93ce,2026-02-20 12:19:00,PAYPAL,PAID,145.93,USD,0,2026-02-20 11:21:00,2026-02-23 00:21:00
37001,PAY-498BF6FF-7083-5182-BD63-00FC590C93CE,Payment references a booking that failed booking DQ or is missing,PAY-498bf6ff-7083-5182-bd63-00fc590c93ce,BKG-498bf6ff-7083-5182-bd63-00fc590c93ce,2026-02-20 12:19:00,PAYPAL,PAID,146.93,USD,0,2026-02-20 11:21:00,2026-02-24 23:21:00
38974,PAY-1282DBE1-AB16-52EA-AA46-0BD4E3F59DD1,Payment references a booking that failed booking DQ or is missing,PAY-1282dbe1-ab16-52ea-aa46-0bd4e3f59dd1,BKG-1282dbe1-ab16-52ea-aa46-0bd4e3f59dd1,2026-04-03 14:39:00,DEBIT_CARD,PAID,156.29,USD,0,2026-04-03 11:50:00,2026-04-03 16:50:00
